,word,label,vector
Limousine,Limousine,red,"[array([ 7.2474e-01, -4.2223e-01,  3.6947e-01, -5.7603e-01,  1.3397e+00,
       -8.3243e-02,  1.2696e-01, -2.8094e-01,  2.9626e-01,  1.5826e+00,
       -1.0054e-01,  2.2724e-01,  3.6537e-01,  3.1517e-01, -6.6794e-01,
       -5.9588e-01, -1.3425e-01,  4.2159e-01,  3.0319e-01, -5.8773e-01,
       -2.3312e-01, -5.8216e-01, -3.1292e-01,  1.4146e-01, -5.3915e-01,
        3.3470e-01, -1.9244e-01,  2.5701e-02,  2.5578e-02, -3.8815e-01,
        7.3489e-01, -3.3770e-01, -2.9560e-01,  7.5970e-01,  1.0127e-01,
        9.1440e-03,  3.0717e-01, -3.5569e-02, -2.8344e-01,  3.8857e-01,
        1.6852e-01, -1.3547e-01, -5.5897e-01,  6.5171e-01,  4.7884e-01,
        8.4415e-02,  5.0404e-01, -1.8774e-01,  3.6875e-01,  1.6626e-01,
       -1.2768e-01, -1.2370e-01, -2.6522e-01,  2.6866e-01, -2.6300e-01,
       -5.4858e-02,  8.6626e-01,  6.8523e-02, -1.7792e-01, -1.1446e-01,
        4.4714e-01, -1.2100e-01,  3.0009e-01, -2.9528e-01, -1.6861e-01,
        7.3371e-01, -5.0408e-01,  7.4756e-02,  1.1940e-01, -1.6066e-01,
       -6.3981e-01,  2.5555e-01,  2.2803e-01,  1.7043e-01, -4.8354e-01,
       -1.1508e-02,  2.8390e-01,  1.2949e-01,  1.7864e-01,  3.8859e-01,
       -3.1048e-02,  7.7351e-01,  1.7236e-01,  2.9791e-02,  2.0427e-02,
        5.4797e-01,  4.6019e-01,  9.7813e-01, -4.1562e-01, -8.2685e-01,
        2.0195e-01,  1.2862e-01,  3.4276e-01, -5.9811e-01, -1.2522e-01,
        4.7460e-01, -2.4152e-01,  3.2371e-01, -2.6302e-02,  1.0201e-01,
        1.2013e-01,  6.3758e-01,  3.7710e-01, -4.6461e-01, -2.4788e-02,
       -5.2108e-01,  3.9250e-01,  1.2446e-01, -7.1588e-02, -1.1496e-01,
       -5.3252e-01,  7.2035e-02,  1.3638e+00,  4.1118e-01,  4.3765e-01,
       -5.1479e-01,  5.9026e-01, -2.0814e-01, -2.4782e-01, -7.9385e-02,
       -3.7183e-01,  1.7368e-01,  6.7509e-03,  5.9107e-01, -5.2828e-01,
        1.8153e-01,  4.0577e-02, -3.2660e-01, -6.8860e-01,  2.4233e-01,
       -2.2307e-04, -6.4098e-01, -4.8524e-01, -3.2924e-01, -5.6635e-01,
       -6.5748e-01, -2.1991e-01, -2.8656e-01,  9.1036e-03,  2.0415e-01,
       -5.2134e-01, -4.8693e-01,  3.7115e-01,  5.0585e-01, -1.4908e-01,
       -4.7304e-01, -2.3468e-01, -3.4242e-01,  3.7044e-01,  3.4447e-01,
        1.3830e-01,  1.9943e-01,  2.5392e-01, -5.1750e-01,  1.6914e-01,
        4.1561e-01,  6.5668e-01,  9.3116e-02,  8.9579e-02,  7.2990e-01,
       -4.6606e-01,  1.9940e-01, -2.0362e-01,  4.4671e-01,  1.2468e+00,
       -3.4278e-01, -5.7619e-01, -1.9558e-02,  3.3553e-01, -2.4787e-01,
       -4.8110e-01,  4.2571e-01, -5.2237e-01,  2.2781e-01,  2.2308e-01,
       -6.3685e-01, -5.3463e-01, -3.6879e-01, -1.7587e-01,  6.2796e-01,
       -2.7130e-01, -1.2485e-01,  2.1494e-02,  1.1138e-01,  2.4618e-01,
       -1.4139e-01,  2.0483e-01,  4.5221e-01, -8.7484e-02,  6.8148e-01,
        3.1961e-01,  1.7021e-01,  1.5895e-01, -5.0570e-02, -3.3784e-01,
       -4.3737e-01,  1.3451e-01,  2.2124e-01, -2.8049e-01, -1.8308e-01,
        1.1087e-01, -6.7847e-01, -5.2537e-01, -7.9377e-01,  2.6762e-01,
       -1.8141e-01,  1.7104e-01,  1.0557e-01,  5.0083e-03,  2.0960e-02,
       -6.1255e-01,  4.7574e-01, -2.5679e-01,  4.3628e-01,  6.0157e-01,
        3.3372e-01, -2.1978e-01,  1.5457e-01,  4.9598e-01, -1.7063e-01,
        2.4831e-01, -6.6858e-01, -4.3867e-01,  5.3971e-01, -7.8683e-02,
        2.4978e-01,  1.8770e-02,  3.8971e-01, -2.3909e-01,  1.8206e-01,
        3.5969e-01, -4.4327e-01,  1.1298e-01, -4.5424e-01, -4.3726e-01,
        8.4436e-01,  6.1710e-02, -3.2566e-01, -3.8239e-01,  5.4838e-01,
        1.6833e-01,  1.8462e-01,  3.4998e-01,  4.0708e-01, -5.6731e-01,
       -4.9235e-02, -1.3390e-01, -1.8810e-01, -7.3566e-01, -1.0067e+00,
       -4.9516e-02, -2.0462e-02,  4.7813e-01, -3.4032e-02, -4.5951e-01,
        1.0845e-01,  2.2652e-01, -8.8280e-01,  3.0832e-01,  2.1314e-01,
        8.7352e-02,  5.1711e-01, -1.3106e-01, -4.8127e-01, -3.1281e-01,
       -1.0018e-01, -3.1731e-01,  4.5402e-01, -3.9125e-01,  2.6652e-01,
       -6.0553e-01,  5.1650e-01,  1.0716e+00,  1.9955e-01,  3.8492e-01,
        5.8281e-01,  3.3412e-01,  2.5172e-02,  9.8519e-01, -3.0662e-01,
       -4.6420e-01, -8.1590e-01,  4.9934e-01,  4.8570e-01,  3.0629e-01,
        2.3637e-01, -2.5256e-01, -4.2982e-01,  2.3557e-01,  3.9076e-01,
       -3.1506e-01, -4.0140e-01,  4.2171e-01, -3.7916e-01,  9.7982e-02,
       -5.2483e-01, -3.5227e-01, -3.9041e-01,  3.4654e-01, -3.0879e-02],
      dtype=float32)]"
Church,Church,red,"[array([ 1.3554e-01,  1.4034e-01,  6.2015e-02, -1.1385e-01,  3.6395e-01,
        4.5019e-02,  1.4626e-01,  7.7361e-01,  3.1155e-01,  3.7629e+00,
       -5.6492e-01, -1.8287e-01,  5.5954e-01, -2.0382e-01, -3.8546e-01,
        4.4692e-01, -1.5340e-01,  1.1821e+00,  3.5953e-01,  5.4075e-01,
        5.9789e-01, -7.5037e-01,  3.7701e-01,  2.9186e-01,  5.2347e-01,
        3.1494e-01, -6.6494e-01,  2.2601e-01, -1.7569e-02,  2.7807e-01,
        2.9402e-01,  2.0173e-01,  3.9884e-01, -2.5723e-01,  7.6479e-02,
        3.9456e-01, -1.2404e-01, -4.5224e-01,  5.1532e-02,  6.5686e-01,
        3.2405e-01, -6.1254e-02, -1.7028e-01,  3.1562e-01,  3.2898e-03,
        1.8774e-01,  3.4840e-01, -6.6067e-01, -2.3603e-01, -2.5615e-01,
       -8.1238e-02, -2.7557e-01, -1.9007e-01,  2.7190e-01,  4.6605e-01,
       -8.6565e-01,  1.6183e-01,  5.9737e-02,  3.5804e-01, -7.9936e-02,
       -3.8781e-01,  4.1709e-01,  3.1960e-01, -1.5611e-01, -2.2377e-01,
       -2.6612e-02, -3.4292e-01, -1.3571e-02, -4.2207e-01,  9.7762e-03,
       -6.5227e-01,  3.0502e-01, -2.4839e-01, -1.8753e-01,  4.4362e-01,
        2.9364e-01,  3.7416e-02,  2.6506e-01, -3.3383e-01,  1.5609e-01,
        5.7725e-01,  1.3263e-01,  1.4463e-01,  1.6327e-01,  1.5991e-01,
        3.1050e-01,  2.7022e-01, -6.2629e-01, -1.1062e-01, -2.9185e-01,
        1.0723e-01,  2.2677e-01,  3.2133e-01, -3.0352e-01,  7.0917e-01,
        6.0824e-01,  2.0569e-01,  9.1163e-02,  1.9315e-01, -5.7859e-01,
       -1.3905e-01, -4.6202e-01,  5.5722e-01, -1.6189e-01, -4.1871e-01,
       -6.2271e-01,  1.6289e-01,  1.6492e-01, -6.6737e-01, -5.6222e-01,
        1.9810e-01,  4.5990e-01,  5.2808e-02, -1.2253e-01,  4.9278e-01,
       -1.9830e-01, -2.5108e-01, -1.1696e-01, -7.8851e-01,  4.9844e-01,
        3.3200e-02, -1.0019e-01,  2.5121e-01,  7.1110e-01,  1.0797e-01,
       -3.3019e-01,  1.8747e-01, -8.8365e-01,  6.5904e-01,  1.4388e-01,
       -2.1151e-01,  4.8616e-01, -2.7263e-01,  3.5184e-02, -2.5240e-01,
        1.8080e-01,  1.7214e-01, -5.3775e-02, -1.7904e-01, -4.6157e-01,
       -1.1051e+00,  4.0272e-02, -2.0461e-01,  1.0938e-01, -2.4784e-01,
        7.4945e-01,  1.2230e-01, -4.3161e-01, -4.3025e-01, -7.1309e-01,
       -2.5893e-01,  8.0992e-02, -2.1083e-02, -6.2063e-02, -1.2723e-01,
        1.5372e-01,  1.3249e-01, -6.4807e-01, -2.5025e-02, -6.1179e-01,
       -6.3437e-02, -1.2454e-01, -2.9179e-01,  3.5502e-01,  2.5730e-01,
        1.5200e-01, -2.2857e-01,  5.4172e-01,  1.0041e-01,  5.6437e-01,
        1.1100e-01,  5.8394e-01,  3.9376e-01,  5.0272e-01, -2.1722e-01,
       -3.1131e-02, -1.8718e-01,  4.7859e-01,  2.9804e-01, -1.6519e-01,
        1.4251e-01,  3.3226e-02, -2.1910e-01, -2.4200e-01, -4.6217e-01,
        3.0792e-01, -5.2336e-02, -1.5305e-01,  7.7180e-01, -2.7478e-01,
       -4.4861e-01, -7.6161e-02,  2.6024e-01,  2.2744e-02, -2.2419e-02,
        2.6828e-01, -6.1486e-01, -3.2618e-01,  4.8234e-01,  4.3673e-01,
        1.7239e-01,  2.7254e-01, -5.6738e-02, -5.1162e-01,  1.2086e-01,
       -2.1066e-01, -2.2376e-01, -1.9855e-01, -6.3219e-02, -2.3893e-01,
       -2.6874e-01,  6.1169e-01,  1.4961e-01,  1.5215e-01,  3.8489e-02,
       -2.7302e-02,  5.3180e-02, -3.2157e-01, -3.6567e-01,  1.3817e-01,
        1.3468e-01, -4.9096e-01, -7.6334e-02,  4.1738e-01, -6.9641e-03,
        1.9096e-01, -6.1726e-01, -1.2368e-01, -5.7936e-01,  8.9461e-02,
        1.1092e-01,  4.1154e-01, -4.5317e-02,  9.2210e-02,  6.1256e-01,
       -3.9260e-01, -2.9604e-01, -2.5727e-01, -5.5497e-01, -3.7695e-01,
       -5.0532e-01,  3.4357e-02,  2.2304e-01, -3.8822e-01, -3.9715e-02,
       -8.8442e-02,  6.6718e-01,  5.7976e-02,  1.3138e-01, -6.7392e-01,
        1.9168e-01,  5.2930e-01, -1.1567e-01,  1.7888e-02,  4.0468e-01,
        4.8240e-01, -4.9007e-02, -3.6271e-01, -1.9590e-01,  7.7984e-01,
        3.6089e-01, -1.7596e-01,  4.2518e-01,  2.5986e-01,  4.5311e-01,
       -1.1340e-01, -6.7413e-02, -5.0513e-01, -7.4834e-01,  2.6195e-01,
       -6.2590e-01, -2.3658e-01, -1.5395e-01, -3.0210e-01, -1.3888e-01,
       -4.1813e-01,  4.0439e-01, -8.9808e-02, -4.3341e-01,  5.2740e-02,
       -1.7398e-01, -7.9371e-03,  1.7763e-01, -1.2089e-01, -6.8403e-01,
        6.5125e-01,  2.4086e-01,  9.4899e-02, -2.6025e-01, -4.5474e-01,
       -1.2682e-01, -2.6678e-01,  3.3256e-01,  3.9484e-01, -5.5668e-01,
        1.4844e-01,  3.1852e-01,  6.8756e-01, -3.2178e-01, -2.1780e-01],
      dtype=float32)]"
Water,Water,red,"[array([-3.6665e-02,  2.0106e-01,  2.8510e-01, -4.3246e-01, -3.9545e-01,
        3.0987e-01, -7.9159e-01,  4.1187e-01, -3.3271e-01,  1.9379e+00,
       -6.1917e-01, -1.9816e-01,  1.3055e-01, -1.6503e-01, -6.2101e-01,
        1.3309e-02, -2.9613e-01,  2.3431e+00, -6.2299e-01, -2.1075e-01,
        2.5922e-01,  3.9819e-02, -3.5368e-01, -2.4054e-01,  1.8503e-01,
       -2.8281e-01,  9.1869e-02,  2.0203e-01,  2.5665e-01, -2.1350e-01,
       -1.6991e-01, -1.5173e-01, -3.3541e-01, -6.4444e-01,  1.6339e-01,
       -2.7155e-01,  5.4039e-01, -3.2857e-01,  4.7726e-01, -1.3705e-01,
        4.7238e-02, -2.5229e-01,  9.9208e-02, -1.6887e-01, -2.5823e-01,
        1.4962e-01, -6.7940e-01,  1.9638e-02, -1.0920e-01, -1.4687e-01,
        4.0982e-01,  4.6903e-01,  7.4614e-02,  4.4393e-01, -5.5369e-02,
       -5.6503e-01,  2.1197e-01, -1.2935e-01,  1.4031e-01,  6.4158e-01,
        2.8903e-01, -2.2638e-01,  2.4099e-01,  4.3298e-01, -5.2761e-01,
       -4.2839e-02, -4.3374e-01, -1.9068e-01, -5.3757e-01, -1.0470e-01,
       -4.8181e-01,  5.8251e-01,  2.6624e-01, -5.1268e-01, -1.3023e-01,
        2.8806e-01, -3.3605e-01,  4.9754e-01,  2.9968e-01, -7.3096e-01,
        2.3977e-01,  1.7858e-01, -4.0493e-01, -7.2200e-02, -3.2426e-01,
       -6.3478e-01,  5.3628e-01,  1.0066e+00, -3.5409e-01,  7.2775e-01,
       -2.2701e-02, -4.3700e-01, -9.8996e-02, -1.4660e-01,  6.4749e-02,
       -8.0984e-01, -9.8738e-03, -1.2653e-01,  5.7375e-02, -1.8718e-01,
        2.8084e-01,  6.8107e-02, -8.0090e-01, -2.2960e-02, -4.0845e-01,
       -1.4583e+00, -7.8040e-02, -1.3897e-01, -2.6018e-01, -8.5785e-01,
        1.3829e-01, -5.3882e-01, -5.5413e-01, -1.9553e-01,  2.7652e-01,
       -3.0186e-01,  2.9493e-01,  2.4467e-01,  7.5190e-02,  5.0151e-01,
       -1.5831e-01, -2.3487e-01, -3.7287e-01, -8.5027e-01, -4.9534e-02,
       -1.3192e-01, -3.8348e-01, -4.1931e-02,  1.7169e-01, -1.6503e-01,
       -2.4795e-01, -4.3618e-01,  1.6425e-01, -1.7560e-02,  2.8267e-01,
        6.4302e-01,  1.2798e-01,  7.5033e-02,  6.1581e-01,  1.5125e-01,
       -1.3475e+00,  3.3380e-01,  6.1358e-01,  3.8683e-01,  3.6597e-01,
        9.5193e-02, -3.5098e-01,  5.5837e-02, -8.0567e-02,  1.4829e-01,
        4.5927e-02,  2.7409e-01,  2.3304e-01,  4.2742e-01, -5.8813e-01,
       -4.5260e-01, -6.5998e-02,  7.6931e-01, -7.7444e-02,  3.0605e-01,
        4.0982e-01, -1.4389e-01, -2.4193e-01,  7.7352e-01,  4.2992e-01,
        3.8604e-03, -1.7445e-01, -3.7388e-01, -4.2349e-02,  5.4897e-01,
       -2.1122e-01, -2.6920e-01,  5.3854e-02, -3.9542e-01, -2.6183e-01,
       -6.7689e-02, -1.0091e-01,  2.0720e-01,  3.0407e-01, -3.0235e-01,
       -1.2474e-01, -3.2774e-01, -3.1567e-01, -1.7201e-01,  4.3191e-01,
       -5.7361e-01,  1.5542e-01,  1.1111e-01, -2.9748e-01, -4.3406e-01,
       -2.3315e-01,  1.2856e-04, -2.1736e-01, -2.2883e-03,  2.0208e-01,
        7.2397e-01,  2.2167e-01,  5.1293e-01, -2.2676e-01,  5.0753e-02,
        6.2123e-02,  6.2281e-01, -1.4516e-01,  4.6907e-01,  2.1518e-01,
        3.4214e-01,  4.4307e-01,  5.0663e-01,  5.7701e-01, -1.7533e-01,
       -3.8675e-01, -3.9262e-01,  4.0508e-01, -4.6347e-01,  9.6403e-02,
       -4.7639e-02,  1.2498e-01, -2.7788e-02, -2.2073e-01,  1.6350e-01,
       -2.9113e-01,  2.8889e-01,  5.9691e-01,  2.6679e-01,  1.1291e-01,
       -3.5082e-01,  1.9529e-02,  1.2104e-01, -6.7880e-01,  1.9679e-01,
        5.8624e-01, -3.4332e-01,  4.0507e-01,  1.1253e-01,  2.7961e-02,
        2.9478e-01,  5.0234e-01, -9.2297e-02, -1.1831e-01, -2.5222e-01,
       -3.5615e-01, -2.0947e-01,  2.2789e-01, -2.9294e-01, -1.6879e-01,
        2.0061e-01, -3.0139e-01, -6.3424e-01, -7.0012e-02,  2.3786e-01,
       -2.5329e-01, -4.0892e-01, -1.2847e-01,  7.3232e-02,  2.4609e-01,
        1.0516e+00,  4.0224e-02, -1.5712e-01,  4.1256e-02, -2.8097e-01,
        3.8165e-01,  1.2886e-01,  1.5026e-01, -3.6046e-01,  6.2247e-01,
       -3.1683e-01, -2.0912e-01,  3.4379e-01, -1.0679e-01, -5.9462e-02,
        6.0003e-01, -8.3553e-02, -1.4807e-01,  1.0901e-01,  1.8346e-01,
       -7.6626e-02,  9.5484e-03, -2.5222e-02, -3.4752e-01,  1.5121e-01,
       -9.0765e-03, -3.1087e-01, -4.1102e-01,  3.0245e-01, -3.7265e-01,
        1.7909e-01,  7.4924e-01, -7.6798e-02, -1.6339e-01,  1.9804e-01,
       -2.4857e-01, -4.6994e-01,  2.3321e-01, -6.9223e-01, -1.2801e-01,
        4.6070e-01, -5.6677e-01, -3.4485e-01,  1.6798e-01, -1.6952e-01],
      dtype=float32)]"
Gold,Gold,chosen,"[array([-1.9140e-01, -7.1784e-02,  4.9133e-01,  2.1924e-01, -1.5227e-01,
       -4.1885e-01, -1.5643e-02, -1.3133e-01, -4.6671e-01,  1.4846e+00,
       -5.4597e-01, -2.6525e-01,  6.4074e-01, -1.0065e-01,  8.2549e-01,
       -2.7165e-01,  1.0220e-01,  1.5139e+00, -7.1276e-02, -3.9695e-01,
        2.8444e-01, -2.4974e-01, -2.5262e-01, -5.5885e-01, -1.3782e-01,
        1.0003e-01,  5.9343e-02,  2.7292e-01, -4.5149e-01,  3.1552e-01,
       -4.6274e-01, -1.0079e-01,  4.2756e-01,  7.7212e-02, -1.8375e-01,
       -6.7547e-01,  4.5902e-01, -5.0890e-01,  8.3544e-01,  2.0627e-01,
        4.7060e-02,  5.4251e-01,  6.6573e-01, -7.7310e-01,  1.3013e+00,
       -4.6937e-01,  3.9686e-02, -4.6208e-01,  2.4292e-01, -2.6870e-01,
       -1.7660e-01,  6.0788e-01, -1.3447e-01, -5.6040e-02,  5.6556e-01,
        1.5908e-01, -7.7136e-01,  1.2400e-02, -2.3463e-01, -1.3738e-01,
       -1.3710e-01, -6.4679e-01,  8.7458e-02,  7.4438e-02, -3.2940e-01,
       -1.3547e-02,  7.5329e-01,  1.5656e-01, -3.8866e-01,  4.1626e-01,
       -3.7663e-01,  6.7741e-02, -3.3868e-01, -2.1891e-01, -3.0762e-01,
        6.7090e-01,  3.4082e-01,  7.0254e-02, -2.9606e-01, -1.0725e-01,
        1.2627e-01,  4.8662e-01,  2.5201e-02,  4.3847e-01, -2.8175e-01,
       -5.8337e-02,  9.3992e-01,  1.0188e+00, -4.6151e-01,  1.3245e-01,
        7.1730e-01, -3.8982e-01, -1.0561e-02,  6.4132e-02,  4.1107e-02,
       -1.3373e-01,  3.5582e-02,  2.7201e-01, -3.2764e-01, -2.0131e-01,
        4.6908e-01,  4.5853e-01, -9.3696e-02, -7.6022e-01, -4.4564e-01,
       -6.0274e-01, -4.4419e-01,  3.8358e-01,  2.5861e-01,  5.1027e-01,
       -1.1695e-01, -2.1483e-01,  6.8750e-01,  3.0065e-01,  1.0052e-01,
        3.5042e-01, -8.9859e-02, -4.7507e-02,  2.1382e-01, -6.6142e-02,
       -5.2903e-02, -2.9883e-02,  1.7276e-02,  1.2653e-01, -4.3968e-02,
       -4.1526e-01,  5.8213e-02, -1.3104e-01,  2.1300e-01, -7.5296e-01,
        3.7591e-01,  3.7667e-01,  2.4523e-01, -4.2519e-01,  3.2487e-01,
       -2.8019e-01,  3.8907e-01, -3.5314e-01, -2.2375e-01,  2.5426e-01,
       -2.1478e+00,  8.6721e-02,  3.7690e-01, -2.0933e-01,  4.6624e-02,
       -7.5458e-02,  5.5999e-01,  4.5818e-02,  1.9593e-01, -1.1324e-01,
        6.0126e-01,  3.2463e-02,  1.8510e-01,  4.2029e-01, -4.5780e-01,
        1.2321e-01,  2.2380e-01,  5.1863e-01, -5.0780e-01,  3.8086e-01,
        4.6417e-01,  6.6375e-02,  5.8369e-02,  7.2840e-02,  6.6172e-02,
       -1.8478e-01,  1.5649e-01, -4.0342e-01, -2.9225e-02,  3.2383e-01,
       -5.9752e-01, -4.0893e-02, -3.7904e-01, -1.5219e-01, -4.3564e-01,
       -2.3020e-01,  5.3711e-01, -2.6617e-01,  5.1659e-01,  2.5538e-01,
        2.8363e-01,  1.9872e-01, -9.0808e-02, -3.5491e-01, -4.3754e-01,
        1.1735e-02, -3.0318e-01, -4.5553e-03,  4.3617e-02,  1.5865e-01,
        3.3729e-01, -6.7080e-01,  4.3162e-01, -3.1319e-01,  6.2970e-01,
        4.3360e-02, -2.8080e-01,  3.8398e-01, -1.2089e-01, -7.5308e-02,
       -2.0217e-01, -1.9726e-01, -2.8593e-01,  6.6830e-01, -2.0056e-02,
       -2.4587e-01,  5.5622e-01, -2.5047e-01, -1.1790e-01, -1.8735e-01,
        5.4724e-01,  5.1178e-01, -2.5580e-01, -3.1086e-01,  3.2949e-02,
        2.0071e-01, -6.7669e-01, -1.6778e-01, -8.0256e-02,  5.2986e-01,
       -1.0748e+00,  4.7903e-01, -8.5408e-01, -2.1452e-01, -3.8468e-01,
        2.8930e-02,  1.2731e-01,  5.7903e-01, -2.1027e-01,  4.4152e-01,
        3.4938e-01,  2.1205e-01, -3.0406e-02,  8.2028e-01, -9.4052e-02,
        1.7597e-01,  1.6620e-01,  8.1583e-01, -3.5539e-01, -1.2369e-03,
        6.4918e-02, -1.1837e-01, -4.1564e-01, -3.3644e-02,  4.9196e-01,
       -6.8231e-01,  6.0071e-02,  3.6964e-01, -2.4179e-01,  3.6959e-02,
        6.3750e-01, -1.2186e-01,  1.2380e-02, -2.8365e-01, -3.3630e-01,
        3.1942e-01,  4.7352e-01,  4.6446e-01, -3.2262e-01,  6.0604e-01,
        4.4482e-01,  5.2056e-01, -1.7672e-01,  5.8831e-01, -4.7799e-01,
       -2.2084e-01,  3.2028e-01, -2.8339e-01, -1.1278e-01,  8.3733e-02,
       -4.6429e-01,  2.7810e-01,  2.7728e-01,  3.2070e-01,  1.8762e-01,
       -7.8867e-02,  3.1576e-02, -1.0070e-01, -1.9038e-02, -4.4918e-01,
       -4.9322e-01, -1.8490e-01, -3.2349e-03, -4.1594e-01, -4.8958e-02,
        1.3296e-01, -8.3609e-01,  2.1817e-01, -1.3558e-01, -1.2544e-02,
       -9.2896e-01,  5.7847e-01,  4.1796e-01, -3.6287e-01,  3.9697e-01,
        4.3195e-01, -4.8777e-01, -5.8277e-01, -5.1528e-02,  5.9271e-01],
      dtype=float32)]"
Tooth,Tooth,red,"[array([ 0.12134  ,  0.16476  , -0.11555  , -0.079056 , -0.039571 ,
       -0.46051  ,  0.11197  , -0.096429 , -0.10155  ,  1.0388   ,
        0.15057  , -0.098559 , -0.24626  ,  0.54608  ,  0.42045  ,
        0.38563  , -0.36497  ,  1.9528   ,  0.080518 ,  0.39023  ,
       -0.039456 , -0.067627 , -0.22635  , -0.47724  ,  0.19342  ,
       -0.38245  ,  0.23352  , -0.29808  , -0.19121  , -0.090195 ,
        0.07233  , -0.56865  ,  0.22083  , -0.51218  ,  0.6029   ,
        0.37956  ,  0.0087545, -0.076815 ,  0.4271   ,  0.37268  ,
       -0.16485  ,  0.65016  , -0.29741  , -0.45981  ,  0.21147  ,
        0.37716  , -0.73099  , -0.60285  , -0.22881  , -0.49009  ,
        0.47019  ,  0.22312  ,  0.14202  , -0.13087  ,  0.060786 ,
       -0.0070866, -0.52717  ,  0.60722  ,  0.7937   ,  0.16358  ,
       -0.33739  ,  0.050065 ,  0.10923  ,  0.66452  ,  0.25985  ,
       -0.30192  , -0.0096073, -0.022658 ,  0.013859 , -0.24529  ,
       -0.06624  , -0.060199 ,  0.014629 , -0.16987  ,  0.28081  ,
        0.29895  ,  0.19698  , -0.087008 ,  0.59879  , -0.34492  ,
       -0.19098  ,  0.46017  , -0.20237  , -0.016125 ,  0.023778 ,
       -0.4085   ,  1.2311   ,  0.6684   ,  0.063353 ,  0.20589  ,
        0.61383  ,  0.47766  , -0.25343  ,  0.058131 , -0.25176  ,
        0.24779  ,  0.40067  , -0.68304  , -0.032724 , -0.67783  ,
        0.098467 , -0.41163  ,  0.22885  , -0.32278  , -0.42922  ,
       -1.2535   ,  0.048956 , -0.29995  ,  0.54305  ,  0.39969  ,
       -0.8905   ,  0.45081  ,  0.19938  ,  0.20882  , -0.42916  ,
       -0.12709  , -0.064566 , -0.46807  , -0.24101  , -0.26959  ,
        0.28723  ,  0.23306  ,  0.68545  , -0.072407 , -0.12875  ,
        0.22318  ,  0.20576  , -0.22329  , -0.41669  ,  0.38934  ,
        0.019922 , -0.90233  , -0.002754 ,  0.26141  ,  0.26294  ,
        0.10179  , -0.28042  ,  0.21714  , -0.077596 , -0.64344  ,
       -1.6126   ,  0.47476  ,  0.19055  ,  0.0098295, -0.085239 ,
       -0.33834  , -0.6351   , -0.13204  , -0.12958  , -0.095346 ,
       -0.071286 , -0.1092   , -0.28721  ,  0.042656 ,  0.15404  ,
        0.42045  ,  0.0080576,  0.23315  ,  0.0084179,  0.22692  ,
        0.33689  , -0.047351 ,  0.038284 , -0.44506  ,  0.30582  ,
        0.22064  ,  0.62579  ,  0.37262  , -0.19573  , -0.13452  ,
        0.21751  , -0.53457  , -0.33432  ,  0.12908  , -0.31996  ,
